CDXS,20110623,37200000,20110623,37500000,9.32722222222222,9,9.32722222222222,900
CDZI,20110623,37200000,20110623,37500000,10.4,1,10.4,100
CECE,20110623,37200000,20110623,37500000,6.66,1,6.66,100
CECO,20110623,37200000,20110623,37500000,19.6912778846154,104,19.6910773913044,11500
CEDC,20110623,37200000,20110623,37500000,11.377466,100,11.37654712411,14326
CELG,20110623,37200000,20110623,37500000,58.7767114503818,262,58.7776287449149,49901
CELL,20110623,37200000,20110623,37500000,7.94902,35,7.95050322580645,6200
CENTA,20110623,37200000,20110623,37500000,9.90333333333333,9,9.90333333333333,900
CENX,20110623,37200000,20110623,37500000,13.8972420289854,483,13.8965040813613,75220
CEPH,20110623,37200000,20110623,37500000,79.8140410958905,73,79.813815235792,20675
CERN,20110623,37200000,20110623,37500000,115.937114754098,61,115.941240920097,6608
CERP,20110623,37200000,20110623,37500000,4.5,30,4.5,5603
CERS,20110623,37200000,20110623,37500000,2.82,1,2.82,100
CETV,20110623,37200000,20110623,37500000,19.3926257142857,70,19.3949856988082,18460
CEVA,20110623,37200000,20110623,37500000,28.8905821428571,28,28.8854861111111,3600
CFFN,20110623,37200000,20110623,37500000,11.9559742647059,136,11.9556513322706,17564
CFNL,20110623,37200000,20110623,37500000,10.7275,4,10.7275,400
CGNX,20110623,37200000,20110623,37500000,32.7126315789474,19,32.7177533783784,2368
CHCO,20110623,37200000,20110623,37500000,31.58625,8,31.58625,800
CHDX,20110623,37200000,20110623,37500000,12.125,2,12.1299665551839,299
CHINA,20110623,37200000,20110623,37500000,2.03,2,2.03,200
CHKP,20110623,37200000,20110623,37500000,53.3123261904762,84,53.3168807014436,11291
CHLN,20110623,37200000,20110623,37500000,1.3729,10,1.36726573426573,5720
CHNG,20110623,37200000,20110623,37500000,3,5,2.99857142857143,700
CHOP,20110623,37200000,20110623,37500000,3.25,2,3.25,1100
CHRS,20110623,37200000,20110623,37500000,3.90405138888889,288,3.90472838150424,42799
CHRW,20110623,37200000,20110623,37500000,76.9493676056338,71,76.9487712087912,7280
CHSCP,20110623,37200000,20110623,37500000,28.3499,1,28.3499,100
CHSI,20110623,37200000,20110623,37500000,52.2677282608696,92,52.26916,10000
CHTP,20110623,37200000,20110623,37500000,5.07919333333333,15,5.07899666666667,3000
CHTR,20110623,37200000,20110623,37500000,55.9887719298245,57,55.9878260869565,6900
CHUX,20110623,37200000,20110623,37500000,7.28,1,7.28,100
CIDM,20110623,37200000,20110623,37500000,1.93877777777778,9,1.93987751920722,8981
CIEN,20110623,37200000,20110623,37500000,18.056373524452,593,18.0545117471669,85859
CIGX,20110623,37200000,20110623,37500000,4.61918260869565,23,4.61564878048781,8200
CINF,20110623,37200000,20110623,37500000,27.862540229885,87,27.862456578376,9212
CISG,20110623,37200000,20110623,37500000,13.9642857142857,7,13.9627272727273,1100
CJJD,20110623,37200000,20110623,37500000,1.8284375,8,1.82730769230769,1300
CKEC,20110623,37200000,20110623,37500000,6.83,4,6.83,400
CKSW,20110623,37200000,20110623,37500000,9.51,2,9.51,200
CLCT,20110623,37200000,20110623,37500000,14.428,5,14.4285714285714,700
CLDX,20110623,37200000,20110623,37500000,3.23685789473684,19,3.239,5500
CLFC,20110623,37200000,20110623,37500000,5.76333333333333,3,5.7639898989899,495
CLFD,20110623,37200000,20110623,37500000,6.47,1,6.47,200
CLMS,20110623,37200000,20110623,37500000,13.5313888888889,18,13.5366,2500
CLMT,20110623,37200000,20110623,37500000,21.7263181818182,11,21.7286566466266,1497
CLNE,20110623,37200000,20110623,37500000,12.4361607142857,56,12.4296863944928,10459
CLUB,20110623,37200000,20110623,37500000,6.98571428571429,7,6.98625,800
CLWR,20110623,37200000,20110623,37500000,4.05372093023256,43,4.05411181951937,10195
CMCO,20110623,37200000,20110623,37500000,17.17,2,17.17,200
CMCSA,20110623,37200000,20110623,37500000,23.5777615350683,2267,23.5779848678019,431398
CMCSK,20110623,37200000,20110623,37500000,22.4953616700892,1461,22.4936713631422,289735
CME,20110623,37200000,20110623,37500000,277.241584745763,59,277.201272542831,8872
CMED,20110623,37200000,20110623,37500000,7.87458333333333,24,7.874,3000
CMTL,20110623,37200000,20110623,37500000,26.3505685714286,35,26.3505685714286,3500
CNBC,20110623,37200000,20110623,37500000,10.21,1,10.21,100
CNIT,20110623,37200000,20110623,37500000,1.92666666666667,3,1.9275,400
CNQR,20110623,37200000,20110623,37500000,48.3152631578947,38,48.314358974359,3900
CNSL,20110623,37200000,20110623,37500000,19.1697142857143,7,19.1750711938664,913
CNTF,20110623,37200000,20110623,37500000,3.45189615384616,52,3.45475691728234,13806
CNVO,20110623,37200000,20110623,37500000,10.45,4,10.45,500
COCO,20110623,37200000,20110623,37500000,4.07798471337579,157,4.07973517786561,35420
COGO,20110623,37200000,20110623,37500000,5.15,4,5.15,600
COHR,20110623,37200000,20110623,37500000,50.94,20,50.94,2094
COHU,20110623,37200000,20110623,37500000,12.12205,8,12.12205,800
COIN,20110623,37200000,20110623,37500000,0.0979714285714286,7,0.097975,800
COLB,20110623,37200000,20110623,37500000,17.000404040404,99,17.0001748251748,14300
COLM,20110623,37200000,20110623,37500000,61.4488888888889,9,61.4488888888889,900
COMV,20110623,37200000,20110623,37500000,2.78988529411765,34,2.79376789003826,7057
CONN,20110623,37200000,20110623,37500000,7.77529411764706,17,7.77090909090909,2200
COOL,20110623,37200000,20110623,37500000,2.85435769230769,52,2.85492793572311,36405
CORE,20110623,37200000,20110623,37500000,34.075,4,34.07,500
COST,20110623,37200000,20110623,37500000,79.6914502164502,462,79.6934148002789,61661
COWN,20110623,37200000,20110623,37500000,3.57272727272727,22,3.5764,5000
CPHD,20110623,37200000,20110623,37500000,32.0703774193548,31,32.0671914285714,3500
CPIX,20110623,37200000,20110623,37500000,5.06,2,5.06,200
CPKI,20110623,37200000,20110623,37500000,18.434375,20,18.4331509188486,24596
CPLA,20110623,37200000,20110623,37500000,41.9,52,41.8909589041096,7300
CPLP,20110623,37200000,20110623,37500000,8.70134285714286,14,8.70390469722694,1767
